Date,Series,Value
2/5/22,CNBC,31.3333
2/6/22,CNBC,13
2/7/22,CNBC,19.6667
2/8/22,CNBC,34.6667
2/9/22,CNBC,42.6667
2/10/22,CNBC,26
2/11/22,CNBC,57.3333
2/12/22,CNBC,66.6667
2/13/22,CNBC,65.6667
2/14/22,CNBC,94.3333
2/15/22,CNBC,132.3333
2/16/22,CNBC,165
2/17/22,CNBC,144.6667
2/18/22,CNBC,161.6667
2/19/22,CNBC,152.3333
2/20/22,CNBC,95.6667
2/21/22,CNBC,29
2/22/22,CNBC,124.3333
2/23/22,CNBC,197.3333
2/24/22,CNBC,344
2/25/22,CNBC,372.6667
2/26/22,CNBC,363.6667
2/27/22,CNBC,211.6667
2/28/22,CNBC,154.6667
3/1/22,CNBC,227.6667
3/2/22,CNBC,326.6667
3/3/22,CNBC,337.3333
3/4/22,CNBC,320.3333
3/5/22,CNBC,263
3/6/22,CNBC,163
3/7/22,CNBC,122
3/8/22,CNBC,184.6667
3/9/22,CNBC,266.6667
3/10/22,CNBC,274.3333
3/11/22,CNBC,271
3/12/22,CNBC,228.3333
3/13/22,CNBC,141.6667
3/14/22,CNBC,115.3333
3/15/22,CNBC,150.3333
3/16/22,CNBC,244
3/17/22,CNBC,231.6667
3/18/22,CNBC,226.3333
3/19/22,CNBC,158.6667
3/20/22,CNBC,96
3/21/22,CNBC,71
3/22/22,CNBC,98.6667
3/23/22,CNBC,154.3333
3/24/22,CNBC,185
3/25/22,CNBC,185
3/26/22,CNBC,149.6667
3/27/22,CNBC,74
3/28/22,CNBC,54.3333
3/29/22,CNBC,96.3333
3/30/22,CNBC,137.3333
3/31/22,CNBC,148.3333
4/1/22,CNBC,125
4/2/22,CNBC,105
4/3/22,CNBC,60.3333
4/4/22,CNBC,48.6667
4/5/22,CNBC,65.6667
4/6/22,CNBC,98
4/7/22,CNBC,109
4/8/22,CNBC,107.3333
4/9/22,CNBC,90.3333
4/10/22,CNBC,52
4/11/22,CNBC,34.3333
4/12/22,CNBC,52.6667
4/13/22,CNBC,91.6667
4/14/22,CNBC,100.6667
4/15/22,CNBC,79
4/16/22,CNBC,46
4/17/22,CNBC,18.3333
4/18/22,CNBC,18
4/19/22,CNBC,40.3333
4/20/22,CNBC,56.6667
4/21/22,CNBC,80.3333
4/22/22,CNBC,81
4/23/22,CNBC,74.3333
4/24/22,CNBC,38.6667
4/25/22,CNBC,30.6667
4/26/22,CNBC,47
4/27/22,CNBC,67.6667
4/28/22,CNBC,71
4/29/22,CNBC,63.6667
4/30/22,CNBC,47
5/1/22,CNBC,22.6667
5/2/22,CNBC,24
5/3/22,CNBC,41.3333
5/4/22,CNBC,64.3333
5/5/22,CNBC,65.6667
5/6/22,CNBC,60.3333
5/7/22,CNBC,43
5/8/22,CNBC,21.6667
5/9/22,CNBC,32.6667
5/10/22,CNBC,41.6667
5/11/22,CNBC,66.3333
5/12/22,CNBC,54
5/13/22,CNBC,53.3333
5/14/22,CNBC,32
5/15/22,CNBC,17.3333
5/16/22,CNBC,23.6667
5/17/22,CNBC,38
5/18/22,CNBC,54.6667
5/19/22,CNBC,57.6667
5/20/22,CNBC,58.6667
5/21/22,CNBC,50
5/22/22,CNBC,26.6667
5/23/22,CNBC,26.3333
5/24/22,CNBC,36.3333
5/25/22,CNBC,47
5/26/22,CNBC,37
5/27/22,CNBC,30.6667
5/28/22,CNBC,25
5/29/22,CNBC,16.6667
5/30/22,CNBC,7.6667
5/31/22,CNBC,19.3333
6/1/22,CNBC,40.3333
6/2/22,CNBC,46.3333
6/3/22,CNBC,44.3333
6/4/22,CNBC,31.6667
6/5/22,CNBC,23
6/6/22,CNBC,15.3333
6/7/22,CNBC,15
6/8/22,CNBC,32.6667
6/9/22,CNBC,37
6/10/22,CNBC,38.3333
6/11/22,CNBC,22
6/12/22,CNBC,10.6667
6/13/22,CNBC,12.6667
6/14/22,CNBC,24.6667
6/15/22,CNBC,38
6/16/22,CNBC,38.3333
6/17/22,CNBC,41.3333
6/18/22,CNBC,33
6/19/22,CNBC,21.6667
6/20/22,CNBC,11.3333
6/21/22,CNBC,23.6667
6/22/22,CNBC,38.3333
6/23/22,CNBC,43.3333
6/24/22,CNBC,41
6/25/22,CNBC,30
6/26/22,CNBC,19.6667
