Date,Series,Value
6/21/20,RT,1.3333
6/22/20,RT,1.3333
6/23/20,RT,18.3333
6/24/20,RT,19.6667
6/25/20,RT,20.3333
6/26/20,RT,3.3333
6/27/20,RT,0.6667
6/28/20,RT,0
6/29/20,RT,0
6/30/20,RT,2.6667
7/1/20,RT,4.6667
7/2/20,RT,4.6667
7/3/20,RT,2
7/4/20,RT,1.6667
7/5/20,RT,4
7/6/20,RT,10.3333
7/7/20,RT,9.6667
7/8/20,RT,9
7/9/20,RT,6
7/10/20,RT,6
7/11/20,RT,4.6667
7/12/20,RT,5
7/13/20,RT,5.6667
7/14/20,RT,5.3333
7/15/20,RT,2.3333
7/16/20,RT,1
7/17/20,RT,1
7/18/20,RT,0.3333
7/19/20,RT,29.3333
7/20/20,RT,104.3333
7/21/20,RT,128.6667
7/22/20,RT,112
7/23/20,RT,52.6667
7/24/20,RT,28.3333
7/25/20,RT,15.6667
7/26/20,RT,0
7/27/20,RT,3
7/28/20,RT,4.3333
7/29/20,RT,6
7/30/20,RT,3.3333
7/31/20,RT,3
8/1/20,RT,1.6667
8/2/20,RT,1.3333
8/3/20,RT,3.3333
8/4/20,RT,4.3333
8/5/20,RT,4.3333
8/6/20,RT,2.3333
8/7/20,RT,2.6667
8/8/20,RT,2.6667
8/9/20,RT,5.3333
8/10/20,RT,18.6667
8/11/20,RT,29
8/12/20,RT,31
8/13/20,RT,18.6667
8/14/20,RT,16.3333
8/15/20,RT,18.6667
8/16/20,RT,59.3333
8/17/20,RT,63.3333
8/18/20,RT,59.6667
8/19/20,RT,28.6667
8/20/20,RT,29
8/21/20,RT,49.3333
8/22/20,RT,44.6667
8/23/20,RT,48.6667
8/24/20,RT,37.6667
8/25/20,RT,30
8/26/20,RT,14
8/27/20,RT,1
8/28/20,RT,5.6667
8/29/20,RT,6.6667
8/30/20,RT,6
8/31/20,RT,1.3333
9/1/20,RT,0
9/2/20,RT,1.3333
9/3/20,RT,1.3333
9/4/20,RT,10.6667
9/5/20,RT,16.6667
9/6/20,RT,23.6667
9/7/20,RT,16
9/8/20,RT,48.6667
9/9/20,RT,72.3333
9/10/20,RT,87
9/11/20,RT,47.3333
9/12/20,RT,90
9/13/20,RT,130
9/14/20,RT,170.6667
9/15/20,RT,112.6667
9/16/20,RT,67.3333
9/17/20,RT,41.3333
9/18/20,RT,63.3333
9/19/20,RT,79.6667
9/20/20,RT,64.6667
9/21/20,RT,34.3333
9/22/20,RT,9.6667
9/23/20,RT,18.6667
9/24/20,RT,18.6667
9/25/20,RT,23
9/26/20,RT,49.6667
9/27/20,RT,50.6667
9/28/20,RT,46
9/29/20,RT,10.6667
9/30/20,RT,5.6667
10/1/20,RT,4.3333
10/2/20,RT,4.3333
10/3/20,RT,1.3333
10/4/20,RT,7.3333
10/5/20,RT,10.6667
10/6/20,RT,10.6667
10/7/20,RT,3.6667
10/8/20,RT,0
10/9/20,RT,0
10/10/20,RT,4.3333
10/11/20,RT,5
10/12/20,RT,16.3333
10/13/20,RT,13.3333
10/14/20,RT,17
10/15/20,RT,24
10/16/20,RT,38
