Country Code,Tone,Month,Day,Year,Date,Lat,Lon,Country,Distance
FR,-2.1466,01,16,2021,01/16/2021,46.656,2.543,France,2031
FR,-3.3476,01,17,2021,01/17/2021,46.656,2.543,France,2031
FR,-1.9322,01,18,2021,01/18/2021,46.656,2.543,France,2031
FR,-2.8001,01,19,2021,01/19/2021,46.656,2.543,France,2031
FR,-1.1474,01,20,2021,01/20/2021,46.656,2.543,France,2031
FR,-4.5062,01,21,2021,01/21/2021,46.656,2.543,France,2031
FR,-2.5368,01,22,2021,01/22/2021,46.656,2.543,France,2031
FR,-4.0155,01,23,2021,01/23/2021,46.656,2.543,France,2031
FR,-1.6522,01,24,2021,01/24/2021,46.656,2.543,France,2031
FR,-3.8623,01,25,2021,01/25/2021,46.656,2.543,France,2031
FR,-3.0869,01,26,2021,01/26/2021,46.656,2.543,France,2031
FR,-2.7918,01,27,2021,01/27/2021,46.656,2.543,France,2031
FR,-0.9115,01,28,2021,01/28/2021,46.656,2.543,France,2031
FR,-0.5532,01,29,2021,01/29/2021,46.656,2.543,France,2031
FR,-1.1516,01,30,2021,01/30/2021,46.656,2.543,France,2031
FR,-2.1451,01,31,2021,01/31/2021,46.656,2.543,France,2031
FR,-2.5038,02,01,2021,02/01/2021,46.656,2.543,France,2031
FR,-1.3572,02,02,2021,02/02/2021,46.656,2.543,France,2031
FR,-2.3579,02,03,2021,02/03/2021,46.656,2.543,France,2031
FR,-1.4305,02,04,2021,02/04/2021,46.656,2.543,France,2031
FR,-3.6501,02,05,2021,02/05/2021,46.656,2.543,France,2031
FR,-2.4389,02,06,2021,02/06/2021,46.656,2.543,France,2031
FR,-4.4827,02,07,2021,02/07/2021,46.656,2.543,France,2031
FR,-2.7884,02,08,2021,02/08/2021,46.656,2.543,France,2031
FR,-3.1767,02,09,2021,02/09/2021,46.656,2.543,France,2031
FR,-0.8956,02,10,2021,02/10/2021,46.656,2.543,France,2031
FR,-1.6404,02,11,2021,02/11/2021,46.656,2.543,France,2031
FR,-3.4395,02,12,2021,02/12/2021,46.656,2.543,France,2031
FR,-2.3765,02,13,2021,02/13/2021,46.656,2.543,France,2031
FR,-2.0656,02,14,2021,02/14/2021,46.656,2.543,France,2031
FR,-2.7037,02,15,2021,02/15/2021,46.656,2.543,France,2031
FR,-2.5555,02,16,2021,02/16/2021,46.656,2.543,France,2031
FR,-1.5311,02,17,2021,02/17/2021,46.656,2.543,France,2031
FR,-2.4175,02,18,2021,02/18/2021,46.656,2.543,France,2031
FR,-1.8262,02,19,2021,02/19/2021,46.656,2.543,France,2031
FR,-2.7484,02,20,2021,02/20/2021,46.656,2.543,France,2031
FR,-4.4267,02,21,2021,02/21/2021,46.656,2.543,France,2031
FR,-3.4846,02,22,2021,02/22/2021,46.656,2.543,France,2031
FR,-1.8137,02,23,2021,02/23/2021,46.656,2.543,France,2031
FR,-2.1493,02,24,2021,02/24/2021,46.656,2.543,France,2031
FR,-0.8941,02,25,2021,02/25/2021,46.656,2.543,France,2031
FR,-0.0215,02,26,2021,02/26/2021,46.656,2.543,France,2031
FR,-1.9893,02,27,2021,02/27/2021,46.656,2.543,France,2031
FR,-1.2829,02,28,2021,02/28/2021,46.656,2.543,France,2031
FR,-1.1402,03,01,2021,03/01/2021,46.656,2.543,France,2031
FR,-1.3389,03,02,2021,03/02/2021,46.656,2.543,France,2031
FR,-0.3449,03,03,2021,03/03/2021,46.656,2.543,France,2031
FR,-0.7437,03,04,2021,03/04/2021,46.656,2.543,France,2031
FR,-2.0795,03,05,2021,03/05/2021,46.656,2.543,France,2031
FR,-1.0432,03,06,2021,03/06/2021,46.656,2.543,France,2031
FR,-1.4905,03,07,2021,03/07/2021,46.656,2.543,France,2031
FR,-1.7709,03,08,2021,03/08/2021,46.656,2.543,France,2031
FR,-3.0802,03,09,2021,03/09/2021,46.656,2.543,France,2031
FR,-1.8159,03,10,2021,03/10/2021,46.656,2.543,France,2031
FR,-3.759,03,11,2021,03/11/2021,46.656,2.543,France,2031
FR,-0.6181,03,12,2021,03/12/2021,46.656,2.543,France,2031
FR,-2.0447,03,13,2021,03/13/2021,46.656,2.543,France,2031
FR,-1.1499,03,14,2021,03/14/2021,46.656,2.543,France,2031
FR,-3.3483,03,15,2021,03/15/2021,46.656,2.543,France,2031
FR,-2.1389,03,16,2021,03/16/2021,46.656,2.543,France,2031
FR,-2.8542,03,17,2021,03/17/2021,46.656,2.543,France,2031
FR,-2.5967,03,18,2021,03/18/2021,46.656,2.543,France,2031
FR,-1.0956,03,19,2021,03/19/2021,46.656,2.543,France,2031
FR,-1.4028,03,20,2021,03/20/2021,46.656,2.543,France,2031
FR,-2.1774,03,21,2021,03/21/2021,46.656,2.543,France,2031
FR,-0.8468,03,22,2021,03/22/2021,46.656,2.543,France,2031
FR,-2.064,03,23,2021,03/23/2021,46.656,2.543,France,2031
FR,-0.7367,03,24,2021,03/24/2021,46.656,2.543,France,2031
FR,-0.8749,03,25,2021,03/25/2021,46.656,2.543,France,2031
FR,-1.943,03,26,2021,03/26/2021,46.656,2.543,France,2031
FR,-1.6293,03,27,2021,03/27/2021,46.656,2.543,France,2031
FR,-1.1248,03,28,2021,03/28/2021,46.656,2.543,France,2031
FR,-2.4158,03,29,2021,03/29/2021,46.656,2.543,France,2031
FR,-1.1929,03,30,2021,03/30/2021,46.656,2.543,France,2031
FR,-1.1492,03,31,2021,03/31/2021,46.656,2.543,France,2031
FR,-1.4374,04,01,2021,04/01/2021,46.656,2.543,France,2031
FR,-3.0099,04,02,2021,04/02/2021,46.656,2.543,France,2031
FR,-2.7364,04,03,2021,04/03/2021,46.656,2.543,France,2031
FR,-4.5026,04,04,2021,04/04/2021,46.656,2.543,France,2031
FR,-3.1298,04,05,2021,04/05/2021,46.656,2.543,France,2031
FR,-3.0228,04,06,2021,04/06/2021,46.656,2.543,France,2031
FR,-2.6389,04,07,2021,04/07/2021,46.656,2.543,France,2031
FR,-2.9921,04,08,2021,04/08/2021,46.656,2.543,France,2031
FR,-2.8785,04,09,2021,04/09/2021,46.656,2.543,France,2031
FR,-2.5202,04,10,2021,04/10/2021,46.656,2.543,France,2031
FR,-3.1413,04,11,2021,04/11/2021,46.656,2.543,France,2031
FR,-2.6949,04,12,2021,04/12/2021,46.656,2.543,France,2031
FR,-2.7917,04,13,2021,04/13/2021,46.656,2.543,France,2031
FR,-2.1175,04,14,2021,04/14/2021,46.656,2.543,France,2031
FR,-3.6528,04,15,2021,04/15/2021,46.656,2.543,France,2031
FR,-2.8602,04,16,2021,04/16/2021,46.656,2.543,France,2031
FR,-3.9218,04,17,2021,04/17/2021,46.656,2.543,France,2031
FR,-3.4379,04,18,2021,04/18/2021,46.656,2.543,France,2031
FR,-3.7475,04,19,2021,04/19/2021,46.656,2.543,France,2031
FR,-4.0043,04,20,2021,04/20/2021,46.656,2.543,France,2031
FR,-4.0546,04,21,2021,04/21/2021,46.656,2.543,France,2031
FR,-3.6658,04,22,2021,04/22/2021,46.656,2.543,France,2031
FR,-2.7115,04,23,2021,04/23/2021,46.656,2.543,France,2031
FR,-2.5655,04,24,2021,04/24/2021,46.656,2.543,France,2031
FR,-2.6361,04,25,2021,04/25/2021,46.656,2.543,France,2031
FR,-3.6585,04,26,2021,04/26/2021,46.656,2.543,France,2031
FR,-2.1932,04,27,2021,04/27/2021,46.656,2.543,France,2031
FR,-2.3311,04,28,2021,04/28/2021,46.656,2.543,France,2031
FR,-2.358,04,29,2021,04/29/2021,46.656,2.543,France,2031
FR,-2.027,04,30,2021,04/30/2021,46.656,2.543,France,2031
FR,-2.1835,05,01,2021,05/01/2021,46.656,2.543,France,2031
FR,-3.0843,05,02,2021,05/02/2021,46.656,2.543,France,2031
FR,-1.2454,05,03,2021,05/03/2021,46.656,2.543,France,2031
FR,-0.7682,05,04,2021,05/04/2021,46.656,2.543,France,2031
FR,-0.852,05,05,2021,05/05/2021,46.656,2.543,France,2031
FR,-0.7019,05,06,2021,05/06/2021,46.656,2.543,France,2031
FR,-1.9583,05,07,2021,05/07/2021,46.656,2.543,France,2031
FR,-1.5198,05,08,2021,05/08/2021,46.656,2.543,France,2031
FR,-2.479,05,09,2021,05/09/2021,46.656,2.543,France,2031
FR,0.3385,05,10,2021,05/10/2021,46.656,2.543,France,2031
FR,-1.1982,05,11,2021,05/11/2021,46.656,2.543,France,2031
FR,-1.3809,05,12,2021,05/12/2021,46.656,2.543,France,2031
FR,1.1856,05,13,2021,05/13/2021,46.656,2.543,France,2031
FR,-1.903,05,14,2021,05/14/2021,46.656,2.543,France,2031
FR,-1.627,05,15,2021,05/15/2021,46.656,2.543,France,2031
FR,-0.1578,05,16,2021,05/16/2021,46.656,2.543,France,2031
FR,-0.7379,05,17,2021,05/17/2021,46.656,2.543,France,2031
FR,-0.0025,05,18,2021,05/18/2021,46.656,2.543,France,2031
FR,-1.3805,05,19,2021,05/19/2021,46.656,2.543,France,2031
FR,-1.3832,05,20,2021,05/20/2021,46.656,2.543,France,2031
FR,-0.6108,05,21,2021,05/21/2021,46.656,2.543,France,2031
FR,0.8285,05,22,2021,05/22/2021,46.656,2.543,France,2031
FR,-0.4937,05,23,2021,05/23/2021,46.656,2.543,France,2031
FR,-2.6458,05,24,2021,05/24/2021,46.656,2.543,France,2031
FR,-4.4333,05,25,2021,05/25/2021,46.656,2.543,France,2031
FR,-2.9015,05,26,2021,05/26/2021,46.656,2.543,France,2031
FR,-1.9144,05,27,2021,05/27/2021,46.656,2.543,France,2031
FR,-3.3619,05,28,2021,05/28/2021,46.656,2.543,France,2031
FR,-3.9763,05,29,2021,05/29/2021,46.656,2.543,France,2031
FR,-0.853,05,30,2021,05/30/2021,46.656,2.543,France,2031
FR,-1.3967,05,31,2021,05/31/2021,46.656,2.543,France,2031
FR,-0.5816,06,01,2021,06/01/2021,46.656,2.543,France,2031
FR,-1.0608,06,02,2021,06/02/2021,46.656,2.543,France,2031
FR,-1.4549,06,03,2021,06/03/2021,46.656,2.543,France,2031
FR,-1.8114,06,04,2021,06/04/2021,46.656,2.543,France,2031
FR,-1.9409,06,05,2021,06/05/2021,46.656,2.543,France,2031
FR,-2.6832,06,06,2021,06/06/2021,46.656,2.543,France,2031
FR,-2.3651,06,07,2021,06/07/2021,46.656,2.543,France,2031
FR,-0.9137,06,08,2021,06/08/2021,46.656,2.543,France,2031
FR,-1.7074,06,09,2021,06/09/2021,46.656,2.543,France,2031
FR,-1.1459,06,10,2021,06/10/2021,46.656,2.543,France,2031
FR,-0.0845,06,11,2021,06/11/2021,46.656,2.543,France,2031
FR,-0.3724,06,12,2021,06/12/2021,46.656,2.543,France,2031
FR,-0.3967,06,13,2021,06/13/2021,46.656,2.543,France,2031
FR,-0.3313,06,14,2021,06/14/2021,46.656,2.543,France,2031
FR,-1.2507,06,15,2021,06/15/2021,46.656,2.543,France,2031
FR,-1.6914,06,16,2021,06/16/2021,46.656,2.543,France,2031
FR,-1.0205,06,17,2021,06/17/2021,46.656,2.543,France,2031
FR,-0.6774,06,18,2021,06/18/2021,46.656,2.543,France,2031
FR,-0.7591,06,19,2021,06/19/2021,46.656,2.543,France,2031
FR,-0.9172,06,20,2021,06/20/2021,46.656,2.543,France,2031
FR,-0.8415,06,21,2021,06/21/2021,46.656,2.543,France,2031
FR,-1.559,06,22,2021,06/22/2021,46.656,2.543,France,2031
FR,-1.9822,06,23,2021,06/23/2021,46.656,2.543,France,2031
FR,-1.7694,06,24,2021,06/24/2021,46.656,2.543,France,2031
FR,-2.3393,06,25,2021,06/25/2021,46.656,2.543,France,2031
FR,-1.1576,06,26,2021,06/26/2021,46.656,2.543,France,2031
FR,-2.7204,06,27,2021,06/27/2021,46.656,2.543,France,2031
FR,-1.2646,06,28,2021,06/28/2021,46.656,2.543,France,2031
FR,-1.4094,06,29,2021,06/29/2021,46.656,2.543,France,2031
FR,-1.1741,06,30,2021,06/30/2021,46.656,2.543,France,2031
FR,-2.0239,07,01,2021,07/01/2021,46.656,2.543,France,2031
FR,-1.6643,07,02,2021,07/02/2021,46.656,2.543,France,2031
FR,-0.2182,07,03,2021,07/03/2021,46.656,2.543,France,2031
FR,-0.3062,07,04,2021,07/04/2021,46.656,2.543,France,2031
FR,-0.491,07,05,2021,07/05/2021,46.656,2.543,France,2031
FR,-1.8115,07,06,2021,07/06/2021,46.656,2.543,France,2031
FR,-0.3717,07,07,2021,07/07/2021,46.656,2.543,France,2031
FR,-0.1389,07,08,2021,07/08/2021,46.656,2.543,France,2031
FR,-0.9188,07,09,2021,07/09/2021,46.656,2.543,France,2031
FR,-0.1312,07,10,2021,07/10/2021,46.656,2.543,France,2031
FR,-0.5307,07,11,2021,07/11/2021,46.656,2.543,France,2031
FR,-1.1459,07,12,2021,07/12/2021,46.656,2.543,France,2031
FR,-0.2426,07,13,2021,07/13/2021,46.656,2.543,France,2031
FR,0.2867,07,14,2021,07/14/2021,46.656,2.543,France,2031
FR,-0.9623,07,15,2021,07/15/2021,46.656,2.543,France,2031
FR,-1.634,07,16,2021,07/16/2021,46.656,2.543,France,2031
FR,-1.8095,07,17,2021,07/17/2021,46.656,2.543,France,2031
FR,-2.4636,07,18,2021,07/18/2021,46.656,2.543,France,2031
FR,0.0688,07,19,2021,07/19/2021,46.656,2.543,France,2031
FR,-1.0305,07,20,2021,07/20/2021,46.656,2.543,France,2031
FR,-1.8642,07,21,2021,07/21/2021,46.656,2.543,France,2031
FR,-1.1357,07,22,2021,07/22/2021,46.656,2.543,France,2031
FR,-2.129,07,23,2021,07/23/2021,46.656,2.543,France,2031
FR,-1.162,07,24,2021,07/24/2021,46.656,2.543,France,2031
FR,-0.3684,07,25,2021,07/25/2021,46.656,2.543,France,2031
FR,0.1516,07,26,2021,07/26/2021,46.656,2.543,France,2031
FR,-0.3291,07,27,2021,07/27/2021,46.656,2.543,France,2031
FR,-0.7006,07,28,2021,07/28/2021,46.656,2.543,France,2031
FR,-1.8713,07,29,2021,07/29/2021,46.656,2.543,France,2031
FR,-1.1663,07,30,2021,07/30/2021,46.656,2.543,France,2031
FR,-1.0926,07,31,2021,07/31/2021,46.656,2.543,France,2031
FR,-0.1639,08,01,2021,08/01/2021,46.656,2.543,France,2031
FR,-2.8621,08,02,2021,08/02/2021,46.656,2.543,France,2031
FR,-6.174,08,03,2021,08/03/2021,46.656,2.543,France,2031
FR,-4.0871,08,04,2021,08/04/2021,46.656,2.543,France,2031
FR,-3.0246,08,05,2021,08/05/2021,46.656,2.543,France,2031
FR,-0.9826,08,06,2021,08/06/2021,46.656,2.543,France,2031
FR,-3.6626,08,07,2021,08/07/2021,46.656,2.543,France,2031
FR,-4.8571,08,08,2021,08/08/2021,46.656,2.543,France,2031
FR,-6.2132,08,09,2021,08/09/2021,46.656,2.543,France,2031
FR,-3.5704,08,10,2021,08/10/2021,46.656,2.543,France,2031
FR,-1.6387,08,11,2021,08/11/2021,46.656,2.543,France,2031
FR,-4.008,08,12,2021,08/12/2021,46.656,2.543,France,2031
FR,-2.3008,08,13,2021,08/13/2021,46.656,2.543,France,2031
FR,-0.1506,08,14,2021,08/14/2021,46.656,2.543,France,2031
FR,-1.7536,08,15,2021,08/15/2021,46.656,2.543,France,2031
FR,-1.2381,08,16,2021,08/16/2021,46.656,2.543,France,2031
FR,-1.1033,08,17,2021,08/17/2021,46.656,2.543,France,2031
FR,-0.6457,08,18,2021,08/18/2021,46.656,2.543,France,2031
FR,-0.9941,08,19,2021,08/19/2021,46.656,2.543,France,2031
FR,-2.8665,08,20,2021,08/20/2021,46.656,2.543,France,2031
FR,-1.1665,08,21,2021,08/21/2021,46.656,2.543,France,2031
FR,-1.9897,08,22,2021,08/22/2021,46.656,2.543,France,2031
FR,-2.2014,08,23,2021,08/23/2021,46.656,2.543,France,2031
FR,-2.0472,08,24,2021,08/24/2021,46.656,2.543,France,2031
FR,-0.6649,08,25,2021,08/25/2021,46.656,2.543,France,2031
FR,-1.5809,08,26,2021,08/26/2021,46.656,2.543,France,2031
FR,-1.8077,08,27,2021,08/27/2021,46.656,2.543,France,2031
FR,-0.857,08,28,2021,08/28/2021,46.656,2.543,France,2031
FR,-0.9386,08,29,2021,08/29/2021,46.656,2.543,France,2031
FR,-2.1627,08,30,2021,08/30/2021,46.656,2.543,France,2031
FR,-0.8787,08,31,2021,08/31/2021,46.656,2.543,France,2031
FR,-1.2332,09,01,2021,09/01/2021,46.656,2.543,France,2031
FR,-1.9565,09,02,2021,09/02/2021,46.656,2.543,France,2031
FR,-0.9004,09,03,2021,09/03/2021,46.656,2.543,France,2031
FR,-1.1438,09,04,2021,09/04/2021,46.656,2.543,France,2031
FR,-0.7369,09,05,2021,09/05/2021,46.656,2.543,France,2031
FR,-3.3965,09,06,2021,09/06/2021,46.656,2.543,France,2031
FR,-1.1439,09,07,2021,09/07/2021,46.656,2.543,France,2031
FR,0.0016,09,08,2021,09/08/2021,46.656,2.543,France,2031
FR,-2.0955,09,09,2021,09/09/2021,46.656,2.543,France,2031
FR,-2.2922,09,10,2021,09/10/2021,46.656,2.543,France,2031
FR,-1.3759,09,11,2021,09/11/2021,46.656,2.543,France,2031
FR,-1.062,09,12,2021,09/12/2021,46.656,2.543,France,2031
FR,-0.1898,09,13,2021,09/13/2021,46.656,2.543,France,2031
FR,-0.435,09,14,2021,09/14/2021,46.656,2.543,France,2031
FR,-1.7154,09,15,2021,09/15/2021,46.656,2.543,France,2031
FR,-0.2125,09,16,2021,09/16/2021,46.656,2.543,France,2031
FR,-0.8311,09,17,2021,09/17/2021,46.656,2.543,France,2031
FR,-0.79,09,18,2021,09/18/2021,46.656,2.543,France,2031
FR,-0.2734,09,19,2021,09/19/2021,46.656,2.543,France,2031
FR,-0.9184,09,20,2021,09/20/2021,46.656,2.543,France,2031
FR,-1.4706,09,21,2021,09/21/2021,46.656,2.543,France,2031
FR,-2.4346,09,22,2021,09/22/2021,46.656,2.543,France,2031
FR,-2.5098,09,23,2021,09/23/2021,46.656,2.543,France,2031
FR,0.068,09,24,2021,09/24/2021,46.656,2.543,France,2031
FR,-2.3034,09,25,2021,09/25/2021,46.656,2.543,France,2031
FR,-1.5495,09,26,2021,09/26/2021,46.656,2.543,France,2031
FR,-0.0712,09,27,2021,09/27/2021,46.656,2.543,France,2031
FR,-1.6805,09,28,2021,09/28/2021,46.656,2.543,France,2031
FR,-1.0738,09,29,2021,09/29/2021,46.656,2.543,France,2031
FR,-1.3558,09,30,2021,09/30/2021,46.656,2.543,France,2031
FR,-3.3291,10,01,2021,10/01/2021,46.656,2.543,France,2031
FR,-3.5072,10,02,2021,10/02/2021,46.656,2.543,France,2031
FR,-2.772,10,03,2021,10/03/2021,46.656,2.543,France,2031
FR,-1.2933,10,04,2021,10/04/2021,46.656,2.543,France,2031
FR,-0.8275,10,05,2021,10/05/2021,46.656,2.543,France,2031
FR,-1.3899,10,06,2021,10/06/2021,46.656,2.543,France,2031
FR,-0.5437,10,07,2021,10/07/2021,46.656,2.543,France,2031
FR,-1.8479,10,08,2021,10/08/2021,46.656,2.543,France,2031
FR,-1.2339,10,09,2021,10/09/2021,46.656,2.543,France,2031
FR,0.2868,10,10,2021,10/10/2021,46.656,2.543,France,2031
FR,-0.0783,10,11,2021,10/11/2021,46.656,2.543,France,2031
FR,-1.3986,10,12,2021,10/12/2021,46.656,2.543,France,2031
FR,-1.5604,10,13,2021,10/13/2021,46.656,2.543,France,2031
FR,-0.0282,10,14,2021,10/14/2021,46.656,2.543,France,2031
FR,-0.0417,10,15,2021,10/15/2021,46.656,2.543,France,2031
FR,-0.38,10,16,2021,10/16/2021,46.656,2.543,France,2031
FR,-1.2439,10,17,2021,10/17/2021,46.656,2.543,France,2031
FR,-1.0866,10,18,2021,10/18/2021,46.656,2.543,France,2031
FR,-1.4947,10,19,2021,10/19/2021,46.656,2.543,France,2031
FR,-2.7786,10,20,2021,10/20/2021,46.656,2.543,France,2031
FR,-0.7077,10,21,2021,10/21/2021,46.656,2.543,France,2031
FR,-3.502,10,22,2021,10/22/2021,46.656,2.543,France,2031
FR,-2.744,10,23,2021,10/23/2021,46.656,2.543,France,2031
FR,-1.4322,10,24,2021,10/24/2021,46.656,2.543,France,2031
FR,-0.8761,10,25,2021,10/25/2021,46.656,2.543,France,2031
FR,-1.7149,10,26,2021,10/26/2021,46.656,2.543,France,2031
FR,-1.3484,10,27,2021,10/27/2021,46.656,2.543,France,2031
FR,-0.9355,10,28,2021,10/28/2021,46.656,2.543,France,2031
FR,-2.1069,10,29,2021,10/29/2021,46.656,2.543,France,2031
FR,-2.0126,10,30,2021,10/30/2021,46.656,2.543,France,2031
FR,-0.8423,10,31,2021,10/31/2021,46.656,2.543,France,2031
FR,-2.145,11,01,2021,11/01/2021,46.656,2.543,France,2031
FR,-3.0388,11,02,2021,11/02/2021,46.656,2.543,France,2031
FR,-1.094,11,03,2021,11/03/2021,46.656,2.543,France,2031
FR,-3.2613,11,04,2021,11/04/2021,46.656,2.543,France,2031
FR,-2.3325,11,05,2021,11/05/2021,46.656,2.543,France,2031
FR,-2.2411,11,06,2021,11/06/2021,46.656,2.543,France,2031
FR,-1.8792,11,07,2021,11/07/2021,46.656,2.543,France,2031
FR,-2.9079,11,08,2021,11/08/2021,46.656,2.543,France,2031
FR,-2.9582,11,09,2021,11/09/2021,46.656,2.543,France,2031
FR,-1.7554,11,10,2021,11/10/2021,46.656,2.543,France,2031
FR,-2.5373,11,11,2021,11/11/2021,46.656,2.543,France,2031
FR,-3.9537,11,12,2021,11/12/2021,46.656,2.543,France,2031
FR,-2.5132,11,13,2021,11/13/2021,46.656,2.543,France,2031
FR,-0.8245,11,14,2021,11/14/2021,46.656,2.543,France,2031
FR,-3.9504,11,15,2021,11/15/2021,46.656,2.543,France,2031
FR,-2.2393,11,16,2021,11/16/2021,46.656,2.543,France,2031
FR,-2.3151,11,17,2021,11/17/2021,46.656,2.543,France,2031
FR,-3.7938,11,18,2021,11/18/2021,46.656,2.543,France,2031
FR,-2.1096,11,19,2021,11/19/2021,46.656,2.543,France,2031
FR,-4.0337,11,20,2021,11/20/2021,46.656,2.543,France,2031
FR,-5.1217,11,21,2021,11/21/2021,46.656,2.543,France,2031
FR,-3.3163,11,22,2021,11/22/2021,46.656,2.543,France,2031
FR,-1.1987,11,23,2021,11/23/2021,46.656,2.543,France,2031
FR,-0.7771,11,24,2021,11/24/2021,46.656,2.543,France,2031
FR,-2.2861,11,25,2021,11/25/2021,46.656,2.543,France,2031
FR,-2.4922,11,26,2021,11/26/2021,46.656,2.543,France,2031
FR,-1.4532,11,27,2021,11/27/2021,46.656,2.543,France,2031
FR,-2.931,11,28,2021,11/28/2021,46.656,2.543,France,2031
FR,-3.6189,11,29,2021,11/29/2021,46.656,2.543,France,2031
FR,-3.0831,11,30,2021,11/30/2021,46.656,2.543,France,2031
FR,-3.2181,12,01,2021,12/01/2021,46.656,2.543,France,2031
FR,-3.0419,12,02,2021,12/02/2021,46.656,2.543,France,2031
FR,-3.1464,12,03,2021,12/03/2021,46.656,2.543,France,2031
FR,-2.8582,12,04,2021,12/04/2021,46.656,2.543,France,2031
FR,-3.9155,12,05,2021,12/05/2021,46.656,2.543,France,2031
FR,-1.7272,12,06,2021,12/06/2021,46.656,2.543,France,2031
FR,-2.5709,12,07,2021,12/07/2021,46.656,2.543,France,2031
FR,-1.4303,12,08,2021,12/08/2021,46.656,2.543,France,2031
FR,-1.814,12,09,2021,12/09/2021,46.656,2.543,France,2031
FR,-1.6431,12,10,2021,12/10/2021,46.656,2.543,France,2031
FR,-1.779,12,11,2021,12/11/2021,46.656,2.543,France,2031
FR,-2.6889,12,12,2021,12/12/2021,46.656,2.543,France,2031
FR,-3.0303,12,13,2021,12/13/2021,46.656,2.543,France,2031
FR,-1.7194,12,14,2021,12/14/2021,46.656,2.543,France,2031
FR,-3.6776,12,15,2021,12/15/2021,46.656,2.543,France,2031
FR,-2.3125,12,16,2021,12/16/2021,46.656,2.543,France,2031
FR,-2.5407,12,17,2021,12/17/2021,46.656,2.543,France,2031
FR,-2.5647,12,18,2021,12/18/2021,46.656,2.543,France,2031
FR,-0.7206,12,19,2021,12/19/2021,46.656,2.543,France,2031
FR,-3.0451,12,20,2021,12/20/2021,46.656,2.543,France,2031
FR,-2.6149,12,21,2021,12/21/2021,46.656,2.543,France,2031
FR,-3.9572,12,22,2021,12/22/2021,46.656,2.543,France,2031
FR,-3.3477,12,23,2021,12/23/2021,46.656,2.543,France,2031
FR,-2.3725,12,24,2021,12/24/2021,46.656,2.543,France,2031
FR,-5.268,12,25,2021,12/25/2021,46.656,2.543,France,2031
FR,-1.9359,12,26,2021,12/26/2021,46.656,2.543,France,2031
FR,-1.5935,12,27,2021,12/27/2021,46.656,2.543,France,2031
FR,-2.4188,12,28,2021,12/28/2021,46.656,2.543,France,2031
FR,-2.0932,12,29,2021,12/29/2021,46.656,2.543,France,2031
FR,-2.3278,12,30,2021,12/30/2021,46.656,2.543,France,2031
FR,-2.364,12,31,2021,12/31/2021,46.656,2.543,France,2031
FR,-0.9343,01,01,2022,01/01/2022,46.656,2.543,France,2031
FR,-1.6662,01,02,2022,01/02/2022,46.656,2.543,France,2031
FR,-1.547,01,03,2022,01/03/2022,46.656,2.543,France,2031
FR,-2.2242,01,04,2022,01/04/2022,46.656,2.543,France,2031
FR,-2.6821,01,05,2022,01/05/2022,46.656,2.543,France,2031
FR,-2.8898,01,06,2022,01/06/2022,46.656,2.543,France,2031
FR,-1.5108,01,07,2022,01/07/2022,46.656,2.543,France,2031
FR,-1.8602,01,08,2022,01/08/2022,46.656,2.543,France,2031
FR,-3.4263,01,09,2022,01/09/2022,46.656,2.543,France,2031
FR,-3.1405,01,10,2022,01/10/2022,46.656,2.543,France,2031
FR,-1.1746,01,11,2022,01/11/2022,46.656,2.543,France,2031
FR,-1.8492,01,12,2022,01/12/2022,46.656,2.543,France,2031
FR,-2.5782,01,13,2022,01/13/2022,46.656,2.543,France,2031
FR,-3.4546,01,14,2022,01/14/2022,46.656,2.543,France,2031
FR,-1.8398,01,15,2022,01/15/2022,46.656,2.543,France,2031
FR,-2.9128,01,16,2022,01/16/2022,46.656,2.543,France,2031
FR,-3.6661,01,17,2022,01/17/2022,46.656,2.543,France,2031
FR,-2.7489,01,18,2022,01/18/2022,46.656,2.543,France,2031
FR,-1.6698,01,19,2022,01/19/2022,46.656,2.543,France,2031
FR,-2.4326,01,20,2022,01/20/2022,46.656,2.543,France,2031
FR,-1.954,01,21,2022,01/21/2022,46.656,2.543,France,2031
FR,-2.3351,01,22,2022,01/22/2022,46.656,2.543,France,2031
FR,-3.2475,01,23,2022,01/23/2022,46.656,2.543,France,2031
FR,-2.4036,01,24,2022,01/24/2022,46.656,2.543,France,2031
FR,-3.3499,01,25,2022,01/25/2022,46.656,2.543,France,2031
FR,-2.6035,01,26,2022,01/26/2022,46.656,2.543,France,2031
FR,-2.4365,01,27,2022,01/27/2022,46.656,2.543,France,2031
FR,-2.5173,01,28,2022,01/28/2022,46.656,2.543,France,2031
FR,-1.4907,01,29,2022,01/29/2022,46.656,2.543,France,2031
FR,-1.7459,01,30,2022,01/30/2022,46.656,2.543,France,2031
FR,-2.6876,01,31,2022,01/31/2022,46.656,2.543,France,2031
FR,-2.4553,02,01,2022,02/01/2022,46.656,2.543,France,2031
FR,-2.4426,02,02,2022,02/02/2022,46.656,2.543,France,2031
FR,-2.1543,02,03,2022,02/03/2022,46.656,2.543,France,2031
FR,-1.5503,02,04,2022,02/04/2022,46.656,2.543,France,2031
FR,-2.5074,02,05,2022,02/05/2022,46.656,2.543,France,2031
FR,-2.1834,02,06,2022,02/06/2022,46.656,2.543,France,2031
FR,-2.0043,02,07,2022,02/07/2022,46.656,2.543,France,2031
FR,-1.9951,02,08,2022,02/08/2022,46.656,2.543,France,2031
